"","combinedPval","adjustedPval"
"C16orf91",0.0150331963037413,0.473091905011172
"CCDC154",0.228850353022136,1
"CLCN7",0.167156479059659,1
"TELO2",0.661306808238075,1
"IFT140",0.424937106489736,1
"TMEM204",0.0129132909151516,0.417436443984807
"CRAMP1",0.393765757525464,1
"JPT2",7.99360577730113e-15,1.46715195290943e-12
"MAPK8IP3",0.14441756135617,1
"AL031710.1",0.276692013390369,1
"NME3",0.000572741061605653,0.0282293421697757
"MRPS34",0.0819238744998939,1
"EME2",0.0172071481706797,0.529360984657043
"SPSB3",0.0170269339546063,0.524849724813148
"NUBP2",0.279936365806928,1
"IGFALS",0.785179541926773,1
"HAGH",0.00517947706279487,0.192747582781167
"FAHD1",0.0278304063372715,0.778776716974712
"MSRB1",0.485794656779412,1
"NDUFB10",0.000118686555404701,0.00689695004979576
"RPS2",3.99152385289438e-25,1.43017638824743e-22
"SNHG9",0.0234958952413715,0.680594503274112
"TBL3",0.66089628101911,1
"NOXO1",0.933004810436489,1
"GFER",0.732636811538632,1
"SYNGR3",4.44089209850063e-16,9.18376170160792e-14
"ZNF598",0.482662643616954,1
"NPW",0.47377348855458,1
"SLC9A3R2",0.00428831407545549,0.164028305300265
"NTHL1",0.235891281915768,1
"TSC2",0.58067234425494,1
"PKD1",0.00609090328360806,0.221660388082164
"RAB26",6.06294426019893e-06,0.000441773520846195
"SNHG19",0.785416672068449,1
"TRAF7",0.681348445276083,1
"CASKIN1",0.000120487870261643,0.00698268486371009
"MLST8",0.0404006112290498,1
"BRICD5",0.084069585505006,1
"PGP",1.76665854390023e-07,1.59375946585629e-05
"E4F1",0.0857945235614107,1
"DNASE1L2",0.111543692957971,1
"ECI1",0.00614447047891364,0.22336321532674
"RNPS1",0.0618399319432943,1
"AC009065.4",0.905421258789513,1
"ABCA3",0.128177774080519,1
"CCNF",0.334313099962034,1
"AC106820.3",0.693546233279133,1
"TEDC2",0.974594917575249,1
"TBC1D24",0.000328761099313235,0.0172129143109657
"AMDHD2",0.704502522405373,1
"PDPK1",0.016175267632573,0.502544811369549
"AC093525.6",0.0380211290516618,1
"AC093525.4",0.865167268758607,1
"KCTD5",0.0307690472003946,0.844488285106052
"PRSS27",0.488668750167835,1
"SRRM2-AS1",0.032785573616865,0.889205738207812
"SRRM2",0.000710510537527131,0.0339930398609145
"ELOB",2.24391558667492e-08,2.25375467549898e-06
"AC092117.1",0.271893110248031,1
"ZG16B",5.66725005146651e-07,4.75113715857359e-05
"PRSS22",0.0255750130530668,0.729014235547805
"FLYWCH2",0.0563614710142051,1
"FLYWCH1",0.666728631041687,1
"KREMEN2",0.414635782412307,1
"PKMYT1",0.511894225240337,1
"PAQR4",8.64837935147102e-17,1.88298802534586e-14
"AC004233.4",0.418183293717025,1
"AC004233.3",0.628030864051906,1
"CLDN9",0.764163618891653,1
"TNFRSF12A",0.190363266206596,1
"HCFC1R1",0.00240285530951301,0.0993571286460908
"THOC6",0.101532619529192,1
"BICDL2",0.10643445972982,1
"MMP25-AS1",0.237493327084518,1
"IL32",0.00520273251397785,0.193481948777419
"ZNF213-AS1",0.950765965200203,1
"ZNF205",0.0365987488368814,0.972149729163515
"ZNF213",0.283371088189576,1
"ZNF200",0.263071731733792,1
"LINC00921",0.402305558067356,1
"ZNF263",0.272441164155889,1
"TIGD7",0.824117683627605,1
"ZNF75A",0.384405994956434,1
"ZSCAN32",0.189081690065514,1
"AC025283.2",0.551956274063818,1
"ZNF174",0.847740342797537,1
"ZNF597",0.00287007516270432,0.115743694058573
"NAA60",0.000273243215522356,0.0147465036012741
"CLUAP1",0.223323604188858,1
"SLX4",0.505729972398556,1
"DNASE1",0.0831036130884376,1
"TRAP1",0.0163504166162316,0.507221569699871
"CREBBP",0.259556943630811,1
"ADCY9",0.346341373283837,1
"LINC01569",0.606854856383749,1
"TFAP4",0.53550289301371,1
"GLIS2",0.106271499122353,1
"GLIS2-AS1",0.108169044317491,1
"PAM16",0.122122135751261,1
"CORO7",0.497689946855397,1
"VASN",0.00512045375025694,0.191068790744832
"DNAJA3",0.277047003311449,1
"NMRAL1",0.219925051646606,1
"HMOX2",0.81812444684335,1
"CDIP1",5.74590300961297e-06,0.000419042969034606
"UBALD1",0.149401515650392,1
"MGRN1",2.67276065486488e-05,0.00184011357787987
"NUDT16L1",0.0288391107610173,0.800614631202617
"ANKS3",0.822173326110985,1
"C16orf71",0.875608220728683,1
"ZNF500",0.882423346788657,1
"SEPT12",0.150406907365903,1
"SMIM22",1.52708943934599e-07,1.39520057652549e-05
"ROGDI",5.97344396169319e-12,8.60612155443335e-10
"GLYR1",0.651916615164717,1
"UBN1",0.952652278986716,1
"PPL",0.000691006943690176,0.0332219565055044
"SEC14L5",1.9057888600571e-10,2.39049657217044e-08
"NAGPA",0.000136071987405506,0.0078198475673372
"ALG1",0.381558176438784,1
"C16orf89",0.386363591869786,1
"EEF2KMT",0.274987694709888,1
"RBFOX1",1.95292882385043e-27,8.1695643880162e-25
"METTL22",0.677967714084226,1
"ABAT",1.33641223376557e-06,0.000106460538453106
"TMEM186",0.307190579312867,1
"CARHSP1",3.26738636147184e-13,5.24882190989332e-11
"USP7",0.0216148467745829,0.637079609149969
"C16orf72",0.000826636222682531,0.038827530554615
"GRIN2A",2.24545805382989e-17,5.11888479919025e-15
"ATF7IP2",0.0158454339503096,0.494347376004639
"EMP2",0.00701788715831919,0.25025637311144
"NUBP1",0.979103726473465,1
"TVP23A",0.0127719478228486,0.414138620400787
"CIITA",0.842389680385366,1
"DEXI",0.000772329763534252,0.0365580238138649
"CLEC16A",0.00516733769487754,0.192426172404301
"RMI2",0.140721632138677,1
"SOCS1",0.755462468338643,1
"LITAF",4.8800341920016e-49,4.44378456863286e-46
"SNN",2.92816967127826e-27,1.19756721585626e-24
"TXNDC11",0.351142594441223,1
"ZC3H7A",0.754179392656523,1
"AC010654.1",0.40512140494562,1
"RSL1D1",0.502690857139975,1
"GSPT1",0.0117396393299345,0.387061810987685
"NPIPB2",0.543043469134615,1
"SNX29",0.00400992463080796,0.154599753545336
"CPPED1",2.26565872729623e-08,2.2728231086852e-06
"SHISA9",0.00018774282562628,0.0104929422793312
"ERCC4",0.192813760062502,1
"MKL2",6.15692420370536e-23,1.9628267611688e-20
"AC130650.2",0.741989918237149,1
"MIR193BHG",0.651430205249888,1
"PARN",0.038289120652323,1
"BFAR",0.057728454133303,1
"NPIPA3",0.0694889203857429,1
"NPIPA2",0.00148950611907273,0.0655890243978697
"NOMO1",0.00014807298427244,0.00842725194963489
"NPIPA1",0.158252657508623,1
"PDXDC1",0.410529424380759,1
"NTAN1",0.0811706934205684,1
"RRN3",0.662932976084777,1
"NPIPA5",0.985969641613129,1
"MPV17L",0.903143063569103,1
"C16orf45",6.66133814775094e-16,1.35713066925492e-13
"MARF1",0.0450072298903722,1
"NDE1",0.630334680427106,1
"AC026401.3",0.0711392194786585,1
"MYH11",2.55351295663786e-15,4.91669204883688e-13
"AF001548.2",3.26154262708656e-07,2.83825747794285e-05
"FOPNL",0.00880660607789707,0.302585114024959
"ABCC1",0.647092675479942,1
"ABCC6",0.205675263986898,1
"AC138969.1",0.611853630844648,1
"XYLT1",0.0194357525245012,0.584560557520452
"AC126755.3",0.37231300790507,1
"RPS15A",1.58286271555263e-38,1.0311727664789e-35
"ARL6IP1",3.43969297489366e-12,5.048340385491e-10
"SMG1",0.00892891200138402,0.306021875323861
"TMC7",1.15940590461605e-12,1.78758420695892e-10
"COQ7",0.485705866563331,1
"ITPRIPL2",0.940499966819221,1
"AC099518.5",0.193058993469132,1
"SYT17",0.0172617334992053,0.530598849736848
"TMC5",0.0994261770900782,1
"GDE1",0.000914047057646195,0.0424972690031789
"CCP110",2.52186271865185e-10,3.12520497450784e-08
"VPS35L",0.0637989439975226,1
"KNOP1",0.054536518860266,1
"IQCK",1.7711450091884e-05,0.00124645308100713
"AC027130.1",0.00388445135013704,0.150227168420869
"GPRC5B",1.6498130205239e-96,3.99884453837957e-93
"GP2",0.967848110617707,1
"ACSM5",0.201003051878194,1
"THUMPD1",0.388046784162876,1
"ERI2",0.367304126338654,1
"REXO5",0.488028963634101,1
"DCUN1D3",0.182509718079936,1
"LYRM1",0.0837640911514144,1
"TMEM159",0.685442466784481,1
"CRYM",9.84240105483667e-36,5.89898198928134e-33
"METTL9",0.00126791500105439,0.0570041384193079
"IGSF6",0.28274482354395,1
"OTOA",0.00111265320722853,0.0506733886408996
"AC092375.2",0.700058267252241,1
"NPIPB4",0.0497712090717588,1
"UQCRC2",1.77635683940025e-15,3.4566508033915e-13
"MOSMO",0.000224543314443326,0.0123693604754705
"VWA3A",0.762078735933954,1
"SDR42E2",0.319388837476536,1
"EEF2K",0.128198718287892,1
"POLR3E",0.822813348214354,1
"CDR2",0.950210929938956,1
"AC130466.1",0.905987786320735,1
"HS3ST2",2.42676132136742e-18,5.75507471568083e-16
"USP31",0.971482922001947,1
"COG7",0.582265753716614,1
"AC008915.2",0.786098692214628,1
"GGA2",0.0328334812619038,0.890065688695035
"EARS2",0.996950446134699,1
"UBFD1",0.228255469581556,1
"NDUFAB1",7.22153673979941e-24,2.43404987226668e-21
"PALB2",0.549396918070604,1
"DCTN5",0.0228218583226233,0.665396827613531
"PLK1",0.782061599488055,1
"CHP2",0.906818969753009,1
"PRKCB",6.62422547025011e-19,1.64427984468385e-16
"CACNG3",3.8514361666849e-20,1.03386311095718e-17
"RBBP6",0.417005979188489,1
"TNRC6A",0.545612541274467,1
"SLC5A11",3.16046736871315e-28,1.38539039467047e-25
"ARHGAP17",0.00357757017581095,0.139894064669128
"LCMT1",0.000214863561011525,0.0118758262919204
"ZKSCAN2",0.182149421513401,1
"AC008741.2",0.157171780330339,1
"HS3ST4",2.2752910666668e-12,3.42477109162703e-10
"KDM8",0.687741067973966,1
"NSMCE1",0.0188721157801551,0.570302790291083
"IL4R",0.867763661495005,1
"GTF3C1",0.127192365166702,1
"KIAA0556",0.0904195732522878,1
"AC016597.1",4.1681453843978e-09,4.56472969273812e-07
"GSG1L",0.0987570326095405,1
"XPO6",0.924998163033831,1
"SBK1",0.00026661207540446,0.0144311594457648
"APOBR",0.809236861877154,1
"NUPR1",3.84060819087004e-29,1.74863891739999e-26
"AC020765.2",0.810835847132503,1
"SGF29",0.77136972964897,1
"SULT1A2",0.112650043625861,1
"SULT1A1",0.022739772490474,0.663238173266894
"AC145285.6",0.589473062919572,1
"ATXN2L",0.653443626253952,1
"TUFM",0.400023838616887,1
"SH2B1",0.000812003378051762,0.0382382931275987
"ATP2A1-AS1",0.142090451075959,1
"RABEP2",0.0126555218104927,0.411496809096442
"NFATC2IP",0.217794383549086,1
"SPNS1",0.126598076218794,1
"LAT",0.0353862540370871,0.945888133356622
"NPIPB11",0.797065958467535,1
"BOLA2-SMG1P6",0.742477916088073,1
"SPN",0.529166986039166,1
"QPRT",0.199923274920787,1
"KIF22",0.0120969443788967,0.396936660984296
"MAZ",0.0120791626121122,0.396511066608887
"AC009133.1",0.0376692006944934,0.995130702961957
"PRRT2",0.000274467950301838,0.0147980641888571
"PAGR1",0.748448697997584,1
"MVP",2.43294273616357e-12,3.64542282457822e-10
"CDIPT",0.859306569856233,1
"AC120114.3",0.0412290838138955,1
"SEZ6L2",4.51447538014816e-19,1.13425879648696e-16
"ASPHD1",0.00674763840991321,0.24182271824862
"KCTD13",0.0246037467835681,0.706723302349837
"TMEM219",0.00157935696234457,0.0690108412715823
"TAOK2",0.451539411795693,1
"HIRIP3",0.929203297970242,1
"INO80E",0.0618188848390011,1
"DOC2A",4.6074255521944e-14,8.01894166213128e-12
"FAM57B",0.00560938154833213,0.20650786355064
"ALDOA",1.90456121161918e-30,9.1252589862877e-28
"PPP4C",0.416478581506001,1
"YPEL3",1.77635683940025e-15,3.4566508033915e-13
"AC012645.1",0.887287594601146,1
"GDPD3",0.252535522526931,1
"MAPK3",0.112833223174172,1
"CORO1A",6.2527892187636e-05,0.00397294473217714
"AC012645.3",0.0222319813680227,0.651424891773462
"BOLA2B",0.599798944582932,1
"SULT1A3",0.503209875518926,1
"NPIPB13",0.133231622772852,1
"CD2BP2",0.0107062191566614,0.357567204074688
"AC106782.2",0.0407563152979245,1
"TBC1D10B",0.365837236553395,1
"MYLPF",0.0762698570180281,1
"ZNF48",0.0343036064548221,0.92335628688048
"SEPT1",0.0141005927842669,0.448572334158566
"ZNF771",0.010820881802416,0.360665884129016
"DCTPP1",0.0143957401767714,0.456903393360459
"SEPHS2",0.0724289837636694,1
"ITGAL",0.38902747936904,1
"ZNF768",0.029475592131856,0.815126448712195
"ZNF747",0.00195680208972315,0.083037905973261
"AC002310.1",0.107929586990751,1
"ZNF764",0.727360278743114,1
"ZNF688",0.127432160917928,1
"ZNF785",0.982842760913336,1
"ZNF689",0.0725753783607059,1
"PRR14",0.188627203888275,1
"FBRS",0.912246122087875,1
"AC093249.6",0.187283940141604,1
"SRCAP",0.680361861120771,1
"AC106886.5",0.334760975545332,1
"PHKG2",0.0137156289848389,0.438696624424262
"CCDC189",0.0587850032961117,1
"RNF40",0.0675198656112606,1
"ZNF629",0.0707875018010613,1
"BCL7C",2.87702783818844e-09,3.20832486072765e-07
"MIR762HG",0.330584340904154,1
"CTF1",0.498105499403483,1
"FBXL19",9.83402494123542e-05,0.00592195652113187
"ORAI3",0.0547868039716783,1
"AC135048.3",0.66025915172344,1
"SETD1A",0.237179078001465,1
"HSD3B7",0.270078452280535,1
"STX1B",3.87245790989255e-13,6.17269578571594e-11
"STX4",1.08801878684339e-06,8.80779762148965e-05
"AC135050.3",0.0764593310165634,1
"ZNF668",0.721912947240416,1
"ZNF646",0.285159793416553,1
"VKORC1",0.00992633782286978,0.33518837673172
"BCKDK",0.00779958566586936,0.273582031152249
"KAT8",0.0571701742432912,1
"PRSS8",0.0039395047358618,0.152133873355315
"PRSS36",0.795156011385557,1
"FUS",1.93277564324301e-05,0.00135441836251545
"PYCARD",1.84136149661285e-08,1.86534948348407e-06
"TRIM72",0.291983307768187,1
"PYDC1",0.557168855827542,1
"ITGAM",0.800504750637876,1
"ITGAX",0.0102616300217135,0.344814918230471
"COX6A2",0.716538600507721,1
"ZNF843",0.505474341578812,1
"AC026471.4",0.106745843571442,1
"ARMC5",0.170437392969444,1
"TGFB1I1",0.950826870402217,1
"SLC5A2",0.495797143416956,1
"C16orf58",0.00782435846553797,0.274151188154625
"AC026471.2",0.0749408903779661,1
"ZNF720",0.894046179472632,1
"ZNF267",0.439869181934235,1
"SHCBP1",0.959997843277189,1
"AC092368.3",0.4505559175649,1
"VPS35",1.1435255631298e-08,1.19712053502521e-06
"ORC6",0.465488786269096,1
"C16orf87",0.927941658039104,1
"GPT2",0.538251307124013,1
"DNAJA2",2.60986107059047e-06,0.000199608403614466
"NETO2",9.06338103456861e-08,8.52151924171657e-06
"ITFG1",4.10782519111308e-15,7.71127416909783e-13
"PHKB",0.047280953807824,1
"LINC02192",0.00805999192541262,0.281330831920231
"ABCC12",0.173854852727637,1
"ABCC11",0.297488846305963,1
"LONP2",0.114212035993526,1
"SIAH1",0.068478323799285,1
"N4BP1",0.96530298993105,1
"CBLN1",0.188271955806127,1
"ZNF423",0.0762585354546135,1
"CNEP1R1",0.988572645180494,1
"HEATR3",0.279540953049308,1
"TENT4B",0.181106494348479,1
"ADCY7",0.829828115421901,1
"BRD7",0.139749870035524,1
"NKD1",0.0669588043256988,1
"CYLD",0.736865560591715,1
"SALL1",4.22048016652368e-23,1.35071381290668e-20
"AC087564.1",0.589408961007162,1
"HNRNPA1P48",0.207636880460978,1
"TOX3",0.0533916680848652,1
"CHD9",0.82738988414085,1
"RBL2",0.00159334858481652,0.0695668837357809
"AKTIP",0.791701600324328,1
"RPGRIP1L",0.0269667085185412,0.759256396874248
"FTO",2.65557648841952e-05,0.0018313426948893
"IRX3",0.125853630306186,1
"CRNDE",0.000114315282980115,0.00670035303539599
"IRX5",0.00117993751869916,0.0534423641057309
"MMP2",0.190897481704169,1
"LPCAT2",0.00380315453322222,0.147525110225826
"CES1",0.570947554004913,1
"GNAO1",3.1379506237883e-07,2.73793323864732e-05
"AMFR",0.668381049075072,1
"NUDT21",0.0719872054376038,1
"OGFOD1",0.947748624025443,1
"AC092140.2",0.0222437281501469,0.651533742219944
"BBS2",0.474671262732614,1
"MT3",1.32244270544366e-25,4.87616113604099e-23
"MT2A",7.32526854819704e-27,2.90927088391927e-24
"MT1E",6.44351239031948e-12,9.21889556912809e-10
"MT1M",0.0179955160015455,0.548827736727748
"MT1A",0.131644939111433,1
"MT1F",4.1825227725667e-09,4.57743355451029e-07
"MT1G",1.61660791309082e-07,1.47046676582077e-05
"MT1H",5.06627567342655e-07,4.2733942826953e-05
"MT1X",0.00143189936446686,0.0633570468012919
"NUP93",0.450614970150745,1
"HERPUD1",0.069780066049746,1
"NLRC5",0.780983704891184,1
"CPNE2",1.7788659434359e-11,2.45554332017223e-09
"FAM192A",0.00451857202012684,0.171482610367463
"RSPRY1",0.0833485557416687,1
"ARL2BP",0.843680767707693,1
"AC009090.3",0.0159461298999148,0.496656631681022
"PLLP",1.45640284319372e-120,5.21834025018215e-117
"CX3CL1",5.97776245170323e-08,5.76507944633394e-06
"CIAPIN1",0.00286320015191288,0.115494699333922
"COQ9",0.959179689290108,1
"POLR2C",0.591480996382812,1
"DOK4",0.192543993240579,1
"CCDC102A",0.428254340466708,1
"ADGRG1",0.030688611007754,0.843013808581904
"KATNB1",0.10702995278721,1
"KIFC3",0.621993996551776,1
"CNGB1",0.733018614918899,1
"ZNF319",0.946063615299525,1
"USB1",0.132357706907597,1
"MMP15",0.811398380861431,1
"CFAP20",0.326742718666657,1
"CSNK2A2",0.0335032626373409,0.90450326743507
"CCDC113",0.353019806090519,1
"GINS3",0.709656270306699,1
"NDRG4",2.34906881495913e-35,1.37783789791475e-32
"SETD6",0.301641402627856,1
"CNOT1",0.175442212416879,1
"AC009118.3",0.335371916264338,1
"SLC38A7",0.550219124347994,1
"GOT2",9.3707534130516e-05,0.00567462892923618
"CDH8",4.50394180839808e-08,4.39513103617554e-06
"CDH11",0.00786896339791687,0.275362835172816
"CDH5",0.0904738157721957,1
"BEAN1",0.649461920615715,1
"TK2",0.160564939718422,1
"AC010542.2",0.290339208527333,1
"CKLF",0.0085952620355535,0.296491183974923
"AC010542.5",0.358508312635445,1
"CMTM3",0.629955620629017,1
"CMTM4",0.0154566380714787,0.483866292162969
"DYNC1LI2",7.0581970579713e-19,1.74936664026031e-16
"AC018557.1",0.00711614347245781,0.253267008712142
"NAE1",0.0671338120618259,1
"AC044802.2",0.0292031818398383,0.808950436033284
"CA7",0.19218429797085,1
"PDP2",0.160740730549727,1
"RRAD",0.000469268335520523,0.0235382604440607
"FAM96B",1.34779688076847e-07,1.24033091222434e-05
"CES2",0.299665694690038,1
"CES3",0.180111585430499,1
"CES4A",0.102426473770919,1
"CBFB",6.40988003342002e-07,5.32765254593312e-05
"C16orf70",0.680625518832825,1
"B3GNT9",0.001025565270939,0.0471107022305741
"TRADD",0.660041432393572,1
"FBXL8",0.409601265020959,1
"HSF4",0.87681417354791,1
"NOL3",0.791814885322924,1
"KIAA0895L",0.0296497524901389,0.818993451294321
"EXOC3L1",0.423361768104195,1
"E2F4",0.176205722683526,1
"ELMO3",0.00222093221068431,0.0928822946927097
"LRRC29",0.774418362905613,1
"TMEM208",0.0963186581256321,1
"FHOD1",0.237912595902805,1
"SLC9A5",0.0379579421300167,1
"PLEKHG4",0.0861184243455061,1
"TPPP3",1.48143446588502e-77,2.62547690461262e-74
"ZDHHC1",0.932494249299191,1
"HSD11B2",0.563330112670134,1
"ATP6V0D1",4.98048269292894e-11,6.63070180107265e-09
"AC009061.2",0.759848249689307,1
"AC027682.6",0.990601964030986,1
"RIPOR1",0.0141514966458723,0.450004733107916
"AC027682.4",0.101988706940064,1
"CTCF",0.066415049935205,1
"CARMIL2",8.82713782601741e-05,0.00537452835362589
"ACD",0.875696658982695,1
"PARD6A",0.00866906634642839,0.298390511004525
"ENKD1",0.723062490939879,1
"C16orf86",0.0641182271821479,1
"GFOD2",1.72224366878915e-06,0.000135042538049201
"RANBP10",0.489331231951942,1
"TSNAXIP1",0.405010125591031,1
"CENPT",0.0350693159485268,0.939396820942469
"THAP11",0.371321946229215,1
"NUTF2",0.9869876155563,1
"AC040162.3",0.513070584187246,1
"PSKH1",0.115678046312537,1
"CTRL",0.126536700234157,1
"AC040162.1",0.25413820339095,1
"PSMB10",9.21757307925652e-07,7.54712461729904e-05
"LCAT",0.0985864514940209,1
"SLC12A4",0.0141971368841287,0.450860427307363
"DUS2",0.523591908769457,1
"DDX28",0.105598226753259,1
"NFATC3",0.122571556604688,1
"AC020978.5",0.251476218745761,1
"ESRP2",0.732102192453923,1
"PLA2G15",0.13245536464163,1
"SLC7A6",0.966817000275255,1
"SLC7A6OS",0.94726141460871,1
"PRMT7",0.924560480772277,1
"SMPD3",0.0579812474998096,1
"AC099521.1",0.850940150920558,1
"ZFP90",0.254523976319636,1
"CDH3",0.958238093526633,1
"CDH1",0.0194332471085112,0.584560557520452
"TANGO6",0.873301564534939,1
"HAS3",0.894402403871561,1
"CHTF8",0.721219050156363,1
"UTP4",0.742698010743704,1
"SNTB2",0.000348351879674524,0.0180267496776747
"VPS4A",0.080454295264753,1
"COG8",0.0480876926682352,1
"COG8-1",0.12688565546997,1
"NIP7",0.683559096432546,1
"TERF2",0.112523401018593,1
"CYB5B",0.0200470001338005,0.599227539173942
"NFAT5",0.250166129956519,1
"NQO1",0.228551656919338,1
"NOB1",0.542417309696729,1
"WWP2",0.122048742069313,1
"PDPR",0.0299574255888493,0.825956708709214
"EXOSC6",3.28499871748988e-09,3.6362121452705e-07
"AARS",0.0128135026852929,0.41532264718743
"DDX19B",0.95436740097227,1
"DDX19A",0.208173480282558,1
"ST3GAL2",0.00490254568571691,0.184046611404613
"FUK",0.911667207333005,1
"COG4",0.0456410663330012,1
"SF3B3",0.58302212574496,1
"IL34",0.0291665665148217,0.808168725976329
"MTSS1L",0.993230752884859,1
"VAC14",0.0231653856193988,0.673268961148397
"HYDIN",0.308851723806139,1
"CMTR2",0.714340543036031,1
"CALB2",6.50438591875968e-11,8.5626990153473e-09
"ZNF23",0.193661412440778,1
"ZNF19",0.138946919775187,1
"MARVELD3",0.50490359171198,1
"PHLPP2",0.987427464895915,1
"AP1G1",0.666679336920774,1
"ATXN1L",0.994130110087319,1
"IST1",0.000281574196759782,0.0151564110128248
"ZNF821",0.167987297949983,1
"DHODH",0.456855597971073,1
"TXNL4B",0.131107679044618,1
"DHX38",0.578375260586109,1
"AC004158.1",0.00633422764177927,0.229149365060815
"AC004943.2",0.74191433428387,1
"ZFHX3",0.0857755619525549,1
"PSMD7",0.00704965186078366,0.2512260324919
"NPIPB15",0.18542088993012,1
"CLEC18B",0.546474751692725,1
"GLG1",0.00398587320901989,0.153708423502796
"RFWD3",0.481146141088047,1
"MLKL",0.649508137583187,1
"FA2H",7.02028197391048e-71,1.10198063707921e-67
"WDR59",0.00633611072911888,0.229167188240602
"ZNRF1",0.0101456923427945,0.341476083035978
"AC099508.1",0.192761562603103,1
"LDHD",0.363360533431091,1
